cruise_id,STNNBR,GEOTRC_SAMPNO,GEOTRC_EVENTNO,ISO_DateTime_UTC,CASTNO,PUMP_LAT,PUMP_LON,BTMDEPTH,DEPTH_MAX,sliters,Y_SPT_CONC_PUMP,Mo_SPT_CONC_PUMP,Ag_SPT_CONC_PUMP,Cd_SPT_CONC_PUMP,Ba_SPT_CONC_PUMP,Nd_SPT_CONC_PUMP,Pb_SPT_CONC_PUMP,Th_SPT_CONC_PUMP,Al_SPT_CONC_PUMP,P_SPT_CONC_PUMP,Sc_SPT_CONC_PUMP,Ti_SPT_CONC_PUMP,V_SPT_CONC_PUMP,Mn_SPT_CONC_PUMP,Fe_SPT_CONC_PUMP,Co_SPT_CONC_PUMP,Ni_SPT_CONC_PUMP,Cu_SPT_CONC_PUMP,Y_SPT_CONC_PUMP_QV_ODV,Mo_SPT_CONC_PUMP_QV_ODV,Ag_SPT_CONC_PUMP_QV_ODV,Cd_SPT_CONC_PUMP_QV_ODV,Ba_SPT_CONC_PUMP_QV_ODV,Nd_SPT_CONC_PUMP_QV_ODV,Pb_SPT_CONC_PUMP_QV_ODV,Th_SPT_CONC_PUMP_QV_ODV,Al_SPT_CONC_PUMP_QV_ODV,P_SPT_CONC_PUMP_QV_ODV,Sc_SPT_CONC_PUMP_QV_ODV,Ti_SPT_CONC_PUMP_QV_ODV,V_SPT_CONC_PUMP_QV_ODV,Mn_SPT_CONC_PUMP_QV_ODV,Fe_SPT_CONC_PUMP_QV_ODV,Co_SPT_CONC_PUMP_QV_ODV,Ni_SPT_CONC_PUMP_QV_ODV,Cu_SPT_CONC_PUMP_QV_ODV,Y_SPT_CONC_PUMP_STDEV,Mo_SPT_CONC_PUMP_STDEV,Ag_SPT_CONC_PUMP_STDEV,Cd_SPT_CONC_PUMP_STDEV,Ba_SPT_CONC_PUMP_STDEV,Nd_SPT_CONC_PUMP_STDEV,Pb_SPT_CONC_PUMP_STDEV,Th_SPT_CONC_PUMP_STDEV,Al_SPT_CONC_PUMP_STDEV,P_SPT_CONC_PUMP_STDEV,Sc_SPT_CONC_PUMP_STDEV,Ti_SPT_CONC_PUMP_STDEV,V_SPT_CONC_PUMP_STDEV,Mn_SPT_CONC_PUMP_STDEV,Fe_SPT_CONC_PUMP_STDEV,Co_SPT_CONC_PUMP_STDEV,Ni_SPT_CONC_PUMP_STDEV,Cu_SPT_CONC_PUMP_STDEV,qliters,Y_LPT_CONC_PUMP,Mo_LPT_CONC_PUMP,Ag_LPT_CONC_PUMP,Cd_LPT_CONC_PUMP,Ba_LPT_CONC_PUMP,Nd_LPT_CONC_PUMP,Pb_LPT_CONC_PUMP,Th_LPT_CONC_PUMP,Al_LPT_CONC_PUMP,P_LPT_CONC_PUMP,Sc_LPT_CONC_PUMP,Ti_LPT_CONC_PUMP,V_LPT_CONC_PUMP,Mn_LPT_CONC_PUMP,Fe_LPT_CONC_PUMP,Co_LPT_CONC_PUMP,Ni_LPT_CONC_PUMP,Cu_LPT_CONC_PUMP,Y_LPT_CONC_PUMP_QV_ODV,Mo_LPT_CONC_PUMP_QV_ODV,Ag_LPT_CONC_PUMP_QV_ODV,Cd_LPT_CONC_PUMP_QV_ODV,Ba_LPT_CONC_PUMP_QV_ODV,Nd_LPT_CONC_PUMP_QV_ODV,Pb_LPT_CONC_PUMP_QV_ODV,Th_LPT_CONC_PUMP_QV_ODV,Al_LPT_CONC_PUMP_QV_ODV,P_LPT_CONC_PUMP_QV_ODV,Sc_LPT_CONC_PUMP_QV_ODV,Ti_LPT_CONC_PUMP_QV_ODV,V_LPT_CONC_PUMP_QV_ODV,Mn_LPT_CONC_PUMP_QV_ODV,Fe_LPT_CONC_PUMP_QV_ODV,Co_LPT_CONC_PUMP_QV_ODV,Ni_LPT_CONC_PUMP_QV_ODV,Cu_LPT_CONC_PUMP_QV_ODV,Y_LPT_CONC_PUMP_STDEV,Mo_LPT_CONC_PUMP_STDEV,Ag_LPT_CONC_PUMP_STDEV,Cd_LPT_CONC_PUMP_STDEV,Ba_LPT_CONC_PUMP_STDEV,Nd_LPT_CONC_PUMP_STDEV,Pb_LPT_CONC_PUMP_STDEV,Th_LPT_CONC_PUMP_STDEV,Al_LPT_CONC_PUMP_STDEV,P_LPT_CONC_PUMP_STDEV,Sc_LPT_CONC_PUMP_STDEV,Ti_LPT_CONC_PUMP_STDEV,V_LPT_CONC_PUMP_STDEV,Mn_LPT_CONC_PUMP_STDEV,Fe_LPT_CONC_PUMP_STDEV,Co_LPT_CONC_PUMP_STDEV,Ni_LPT_CONC_PUMP_STDEV,Cu_LPT_CONC_PUMP_STDEV,POM_SPT_CONC_PUMP,POM_SPT_CONC_PUMP_STDEV,OPAL_SPT_CONC_PUMP,OPAL_SPT_CONC_PUMP_STDEV,CaCO3_SPT_CONC_PUMP,CaCO3_SPT_CONC_PUMP_STDEV,LITHO_SPT_CONC_PUMP,LITHO_SPT_CONC_PUMP_STDEV,FeOH3_SPT_CONC_PUMP,FeOH3_SPT_CONC_PUMP_STDEV,MnO2_SPT_CONC_PUMP,MnO2_SPT_CONC_PUMP_STDEV,POM_LPT_CONC_PUMP,POM_LPT_CONC_PUMP_STDEV,OPAL_LPT_CONC_PUMP,OPAL_LPT_CONC_PUMP_STDEV,CaCO3_LPT_CONC_PUMP,CaCO3_LPT_CONC_PUMP_STDEV,LITHO_LPT_CONC_PUMP,LITHO_LPT_CONC_PUMP_STDEV,FeOH3_LPT_CONC_PUMP,FeOH3_LPT_CONC_PUMP_STDEV,MnO2_LPT_CONC_PUMP,MnO2_LPT_CONC_PUMP_STDEV,SPM_SPT_CONC_PUMP,SPM_SPT_CONC_PUMP_STDEV,SPM_LPT_CONC_PUMP,SPM_LPT_CONC_PUMP_STDEV,POM_SPT_CONC_PUMP_QV_ODV,OPAL_SPT_CONC_PUMP_QV_ODV,CaCO3_SPT_CONC_PUMP_QV_ODV,LITHO_SPT_CONC_PUMP_QV_ODV,FeOH3_SPT_CONC_PUMP_QV_ODV,MnO2_SPT_CONC_PUMP_QV_ODV,SPM_SPT_CONC_PUMP_QV_ODV,POM_LPT_CONC_PUMP_QV_ODV,OPAL_LPT_CONC_PUMP_QV_ODV,CaCO3_LPT_CONC_PUMP_QV_ODV,LITHO_LPT_CONC_PUMP_QV_ODV,FeOH3_LPT_CONC_PUMP_QV_ODV,MnO2_LPT_CONC_PUMP_QV_ODV,SPM_LPT_CONC_PUMP_QV_ODV,PIC_SPT_PUMP_CONC,PIC_LPT_PUMP_CONC,PIC_SPT_PUMP_CONC_STDEV,PIC_LPT_PUMP_CONC_STDEV,bSi_SPT_PUMP_CONC,bSi_LPT_PUMP_CONC,bSi_SPT_PUMP_CONC_STDEV,bSi_LPT_PUMP_CONC_STDEV,POC_LPT_PUMP_CONC,POC_LPT_PUMP_CONC_QV_ODV,PN_LPT_PUMP_CONC,PN_LPT_PUMP_CONC_QV_ODV,POC_SPT_PUMP_CONC,POC_SPT_PUMP_CONC_QV_ODV,PN_SPT_PUMP_CONC,PN_SPT_PUMP_CONC_QV_ODV,d13C_LPT_PUMP_CONC_raw,d13C_LPT_PUMP_CONC_QV_ODV,d15N_LPT_PUMP_CONC_raw,d15N_LPT_PUMP_CONC_QV_ODV,d13C_LPT_PUMP_CONC_dbcorr,d13C_LPT_PUMP_CONC_dbcorr_QV_ODV,d15N_LPT_PUMP_CONC_dbcorr,d15N_LPT_PUMP_CONC_dbcorr_QV_ODV,POC_LPT_PUMP_CONC_STDEV,POC_SPT_PUMP_CONC_STDEV,PN_LPT_PUMP_CONC_STDEV,PN_SPT_PUMP_CONC_STDEV,PIC_SPT_PUMP_CONC_QV_ODV,PIC_LPT_PUMP_CONC_QV_ODV
TN303,21,8823,4274,2013-11-26T05:28:00,3,-14.76983333,-114.9998333,3264,450,429.6,0.461335162,0.498343367,0.097247901,1.830967471,305.7995998,0.086887433,0.379051964,-0.010729902,207.6685029,1200.342932,0.058990047,19.02952249,4.977444703,131.2130443,122.797636,1.832988187,15.99319167,13.27072255,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0.0549,0.170034,0.0982,0.13758,23.87236,0.0098,0.0732,0.0192,48.056342,137.582607,0.0151,5.832032,0.434171,4.6493,45.994588,0.141651,1.630786,2.153879,1172.7,0.080437652,0.108062821,-0.006431778,0.074315873,30.24385116,0.020988773,0.045849921,0.007344223,190.1837664,113.7687478,0.051034465,126.906866,0.689749178,25.98537345,37.16647003,0.408512765,2.391805376,1.830469511,4,4,4,4,4,4,4,0,4,0,0,4,0,0,0,0,4,4,0.038963341,0.080455486,0.196473789,0.033775493,0.379004311,0.012940559,0.025318696,0.000844074,14.33011646,7.423128437,0.003190727,3.154158583,0.059579784,2.259996181,13.41123293,0.022798224,1.132447828,0.987156808,3.28248,0.419616,0,0.07392,2.0286216,2.0286216,0.069739423,0.016138324,0.008451797,0.005034445,0.011336183,0.000404288,0.173712,0.027072,0.178752,0.045024,0.5114088,0.5114088,0.063867683,0.004812353,0,0.001469512,0.002197475,0.000196447,5.400629003,2.073050272,0.929937958,0.514315836,0,4,0,0,0,0,4,0,0,0,4,4,4,4,0.020271729,0.005108818,0.002055797,0.000279554,-0.348294469,2.655780792,1.098696462,0.67451181,0.007673446,0,0.000823856,0,0.145486378,0,0.017157521,0,-22.0462,1,7.2529,4,-20.50201318,1,11.12162192,4,0.00115956,0.018573742,0.000297803,0.005200301,0,0
TN303,21,8824,4274,2013-11-26T05:28:00,3,-14.76983333,-114.9998333,3264,360,209.05,0.58588782,1.506764667,0.119057513,4.604377053,470.3355655,0.107179428,0.520873248,-0.018925771,183.1385094,2246.446572,0.073721835,14.78460065,7.023668608,251.8763815,162.2779386,4.008104379,24.26315988,24.99035079,0,0,4,0,4,0,0,4,0,0,0,0,0,0,4,0,4,0,0.062,0.280496,0.101909,0.335854,36.706192,0.0114,0.085,0.0198,48.795856,249.725306,0.0162,5.746092,0.601546,8.753126,47.577718,0.301302,2.010284,2.415127,1092.7,0.02608713,0.063389616,-0.008429089,0.040802804,12.4050365,0.005740194,0.015450061,6.53E-05,38.2008858,73.78950116,0.005819113,1.769122059,0.336356359,24.88671226,8.588992307,0.269350773,1.093319209,0.74618113,4,4,4,4,4,4,4,4,0,0,4,4,0,0,4,0,4,4,0.04181597,0.086345885,0.210858252,0.036248303,0.406752408,0.013887978,0.027172357,0.000905872,15.3792693,7.966598991,0.00342433,3.385084443,0.063941807,2.425457601,14.39311143,0.024467354,1.215357891,1.059429659,2.885424,0.448944,0,0.075936,1.5542424,1.5542424,0.061501738,0.016386668,0.013224489,0.005203345,0.02182965,0.000760791,0.175968,0.027072,0.108192,0.048384,0.415332,0.415332,0.012828656,0.00516468,5.81E-05,0.001577099,0.002150472,0.000210829,4.536222277,1.619889755,0.714529269,0.419302475,0,4,0,0,0,0,4,0,4,0,0,0,0,4,0.015533913,0.004152231,0.002206309,0.000300021,-0.370137479,1.61222716,1.128916527,0.723894939,0.007836532,0,0.000641798,0,0.12793722,0,0.006356502,0,-22.7336,1,9.5452,4,-21.97096244,1,17.05979049,4,0.001191454,0.019933584,0.000305994,0.005581032,0,0
TN303,21,8825,4274,2013-11-26T05:28:00,3,-14.76983333,-114.9998333,3264,225,477.7,0.116205525,0.564886362,0.998779168,2.11364497,171.0388103,0.021756088,0.28467338,-0.010692153,40.8366454,2057.910542,0.010294793,4.156248402,1.675257528,83.83302821,49.35920948,0.933310478,13.1490743,13.19290523,0,0,4,0,4,0,0,4,4,0,4,4,0,0,4,0,0,0,0.0395,0.161919,0.241805,0.156645,13.363373,0.00578,0.0622,0.0173,41.345246,228.495032,0.0122,4.758195,0.177158,3.047304,41.020268,0.0772,1.421047,1.954325,1160.9,0.046280288,0.035443598,0.000496283,0.116012213,13.56301363,0.004766085,0.019470116,-0.000656741,67.53593319,530.4116301,0.006246826,1.359827103,0.378074874,24.97176789,97.42683133,0.105166304,2.537238075,1.70027487,4,4,4,0,4,4,4,4,0,0,0,4,0,0,0,0,4,4,0.039359385,0.081273278,0.198470852,0.034118805,0.382856711,0.013072093,0.025576049,0.000852654,14.47577532,7.49858103,0.003223159,3.186219115,0.060185384,2.282967974,13.54755178,0.023029957,1.143958625,0.99719079,3.805872,0.424128,0.258048,0.066528,1.0788624,1.0788624,0.013713799,0.013884598,0.004357138,0.004482769,0.007272066,0.000265109,0.295536,0.02256,0.197568,0.045696,0.6084864,0.6084864,0.022679978,0.004861268,0.008894482,0.001484448,0.002148508,0.000198444,5.168125404,1.161349474,1.135313368,0.610800341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010782986,0.00608395,0.002076693,0.000282396,3.8426432,2.938413708,0.988067825,0.681367904,0.013131629,0,0.001288899,0,0.16866569,0,0.022650207,0,-22.4805,1,8.3366,4,-21.93004344,1,11.05739139,4,0.001042803,0.018762535,0.000267817,0.00525316,0,0
TN303,21,8826,4274,2013-11-26T05:28:00,3,-14.76983333,-114.9998333,3264,150,508.5,0.107998803,0.267877434,0.253641,1.593895797,114.8184479,0.020596289,0.156797485,-0.009867725,22.63992568,3410.999144,0.000530289,8.768108558,1.531189816,85.82909752,92.91919559,0.764925956,12.68128171,10.56648786,0,0,0,0,4,0,0,4,4,0,4,0,0,0,0,0,0,0,0.0371,0.134558,0.0991,0.119525,8.982541,0.00544,0.0529,0.0163,38.782045,375.51485,0.0114,4.59014,0.163612,3.094977,38.778547,0.0651,1.346849,1.81143,1110.6,0.044539067,0.197940962,-0.008888508,0.104534731,11.84669491,0.006601612,0.020760168,0.000375216,26.02461669,355.7682258,0.009457515,3.952244898,1.116888602,22.88088665,29.53599937,0.082001314,4.63951066,1.241248443,4,0,4,0,4,4,4,4,0,0,0,4,0,0,4,0,0,4,0.041142004,0.084954212,0.207459763,0.035664074,0.400196611,0.013664139,0.026734409,0.000891272,15.13139525,7.838198017,0.003369139,3.330525635,0.062911231,2.386365497,14.1611317,0.024073003,1.195769465,1.042354393,6.585264,0.442176,0.167328,0.062496,0.9667728,0.9667728,0.00760296,0.013023821,0.009423366,0.004236375,0.007451328,0.000269212,1.225008,0.02256,0.213696,0.047712,0.530424,0.530424,0.00873961,0.005081439,0.002571502,0.00155168,0.001980049,0.000207431,7.743842454,1.065144023,1.982419162,0.533264164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009658208,0.005300438,0.002170749,0.000295186,2.486318339,3.180208496,0.928220256,0.712227625,0.054299762,0,0.006314117,0,0.291855754,0,0.049933144,0,-21.6326,1,7.311,1,-21.3917644,1,7.742570119,1,0.00097964,0.019612306,0.000251595,0.00549108,0,0
TN303,21,8827,4274,2013-11-26T05:28:00,3,-14.76983333,-114.9998333,3264,90,727.5,0.334792555,0.664799111,0.162194428,2.603645022,60.0963404,0.057861926,0.231424476,-0.009241404,25.68201659,10025.92031,0.008811951,0.11646264,3.048203312,27.9794129,112.7352799,1.543968936,22.66830516,11.10413141,0,0,0,0,4,0,0,4,4,0,4,4,0,0,0,0,0,0,0.0355,0.136393,0.0674,0.189954,4.711277,0.00626,0.0438,0.0114,27.143403,1099.49932,0.00801,3.1033,0.265172,1.15451,27.554917,0.117205,1.603489,1.322746,460.7,-0.003821154,0.029009101,-0.011603951,0.005807809,0.081699335,0.000527244,-0.008497379,-0.000562465,3.566249418,17.86673023,0.000976347,-0.40001901,0.002229048,0.1923032,-1.173557074,-0.006026275,0.115422158,0.695729302,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0.099180182,0.20479737,0.500118976,0.085974649,0.964745726,0.032939859,0.06444809,0.00214857,36.47694284,18.8953825,0.008121914,8.028829543,0.151658807,5.752762147,34.13794847,0.058032293,2.882616818,2.512782263,10.736304,1.067088,0,0.04368,2.5300224,2.5300224,0.008624558,0.009115322,0.011473219,0.003008339,0.00242322,0.000100666,2.039424,0.015792,0,0.115584,0.2632104,0.2632104,0.001197621,0.01224972,0,0.003740604,1.56E-05,0.00050005,13.2888474,2.746232126,2.303847595,0.289055118,0,4,0,0,0,0,4,0,4,0,8,8,8,8,0.025277092,0.002629539,0.005232979,0.000711598,0,0,0.648797251,1.716952464,0.090371919,0,0.013016622,0,0.47586743,0,0.069519481,0,-21.7381,1,6.2923,1,-21.64300536,1,6.408254974,1,0.000684738,0.047278982,0.000175857,0.013237233,0,0
TN303,21,8828,4274,2013-11-26T05:28:00,3,-14.76983333,-114.9998333,3264,60,407.2,0.658172069,2.276091895,0.261136192,2.614410912,42.2524173,0.086791199,0.546808483,-0.014466105,131.7336928,15758.64923,0.014874476,13.77686062,6.812958109,25.21154387,169.8697744,3.077619377,36.07759324,20.94170704,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0.0667,0.387013,0.116939,0.193337,3.396721,0.01,0.0883,0.0203,49.237965,1728.299997,0.0143,5.838756,0.584977,1.428343,48.883674,0.232817,2.626095,2.38341,831.1,0.120075385,0.13678688,-0.006591687,0.493554255,15.12648175,0.014151427,0.017002558,0.001111536,29.19547067,2296.010029,0.01656661,1.118427081,5.160464295,3.851158366,16.42249348,0.319460103,17.1123444,2.162728749,4,4,4,0,4,4,4,4,0,0,0,4,0,4,4,0,0,4,0.054978113,0.113524423,0.277228748,0.047657948,0.534783246,0.018259407,0.035725225,0.001191007,20.22010296,10.4741941,0.004502185,4.450585694,0.084068358,3.188903286,18.92353852,0.032168785,1.597908276,1.392899517,35.572608,0.591072,0.676032,0.077952,6.6132864,6.6132864,0.044238927,0.016535138,0.01519334,0.005341942,0.00214887,0.000125023,4.142016,0.027072,1.19616,0.06384,3.297636,3.297636,0.009804449,0.006790333,0.001098283,0.002073513,0.000325355,0.000277191,42.92350754,6.640137544,8.647040086,3.298414653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066079029,0.032945437,0.002900774,0.000394457,10.05720516,17.79665946,1.15913556,0.951750692,0.183580663,0,0.025091075,0,1.5768098,0,0.274928559,0,-20.9683,1,6.9638,1,-20.84583966,1,7.089827134,1,0.001223347,0.02620795,0.000314185,0.007337737,0,0
TN303,21,8829,4274,2013-11-26T05:28:00,3,-14.76983333,-114.9998333,3264,20,439.5,0.587399877,2.554593204,0.207841035,1.744443315,7.153888612,0.091051167,0.436621868,0.011755648,275.3352976,16066.03125,0.061999133,19.64645152,10.07354774,29.76165962,352.9527021,2.901344279,41.31554262,28.30575969,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0.0605,0.4224,0.104659,0.131317,0.941381,0.01,0.0763,0.019,48.698132,1761.919572,0.015,5.762279,0.852527,1.468177,48.377093,0.219376,2.863997,2.404538,906.5,0.180339256,0.494273266,-0.003044479,1.228908246,14.09162825,0.039631863,0.023882146,0.001715831,123.5918383,3285.223102,0.019940734,2.80872298,23.69716862,4.940181898,17.15725555,0.366985198,17.3229464,3.444913655,0,0,4,0,4,4,4,4,0,0,0,4,0,4,4,0,0,0,0.050405196,0.104081796,0.254169677,0.043693901,0.490301551,0.016740643,0.032753706,0.001091943,18.53825435,9.602981487,0.004127706,4.080399085,0.0770758,2.923659703,17.34953432,0.029493081,1.464998972,1.277042238,29.217456,0.54144,1.34736,0.071904,5.5003968,5.5003968,0.092463346,0.01635385,0.031531982,0.005286446,0.002498477,0.000128441,5.83176,0.024816,2.307648,0.058464,2.2748184,2.2748184,0.041504722,0.006225533,0,0.001901044,0.000389886,0.000254135,36.19170661,5.527487336,10.45612101,2.275770009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05495777,0.022728968,0.002659496,0.000361647,20.04902527,34.34287687,1.073947668,0.872586873,0.258532319,0,0.001729287,4,1.295087838,0,0.224148649,0,-20.9382,1,6.0788,4,-20.85663437,1,7.444247351,4,0.00113344,0.02402805,0.000291095,0.006727406,0,0
TN303,21,8879,4279,2013-11-26T18:44:00,7,-14.76983333,-114.9998333,3264,3230,337.8,0.545229365,0.248710824,-0.002375983,0.018054194,77.26865613,0.172324726,0.106361835,0.00312878,217.9118509,418.6536845,0.059377882,31.0159975,5.089328786,137.501793,1163.03573,0.432236765,1.819668913,16.47782856,0,0,4,4,4,0,4,4,0,0,0,4,0,0,0,0,4,0,0.068,0.1965,0.121647,0.0461,6.108963,0.0171,0.0759,0.0245,60.241418,68.622615,0.0184,7.85221,0.453126,4.933252,85.255636,0.0573,1.647055,2.734026,1021.9,0.253546343,0.060248736,-0.014656274,0.001286236,14.6574814,0.098397235,0.045402295,0.040268835,251.2201592,113.8336282,0.126843849,22.11388913,2.635627274,77.63180662,580.4795255,0.196630133,0.368451515,4.472605239,0,4,4,4,4,0,4,0,0,0,0,0,0,0,0,0,4,0,0.044713093,0.092328162,0.225467083,0.038759684,0.434933316,0.014850174,0.029054932,0.000968633,16.44478674,8.518546549,0.003661577,3.619612262,0.068371869,2.593499874,15.39030518,0.026162518,1.299561178,1.132829816,0.577536,0.480528,0.105504,0.09408,1.115892,1.115892,0.073179353,0.020230327,0.11942264,0.009214184,0.011879409,0.000429091,0.216576,0.03384,0.152544,0.051744,0.5794632,0.5794632,0.084364979,0.005522503,0.056397507,0.001686365,0.006666084,0.000225436,2.003413401,1.21897351,1.09601177,0.582974241,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0.011148351,0.005786607,0.002359168,0.000320808,1.56598959,2.272510229,1.397276495,0.774048341,0.009586035,0,0.001487144,0,0.025569283,4,0.007875771,4,-22.0504,1,3.9794,4,-20.4832779,1,4.865320803,4,0.00147468,0.021314636,0.000378733,0.005967701,0,0
TN303,21,8881,4279,2013-11-26T18:44:00,7,-14.76983333,-114.9998333,3264,2600,364.9,1.141239875,0.361088788,0.016722043,0.02690114,101.6038195,0.370203292,0.309139263,-0.010878719,170.637407,1439.395987,0.070076956,14.437314,27.76541465,294.7642551,5765.616917,0.4545921,2.563036921,26.13373283,0,0,4,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0.0987,0.186937,0.112676,0.0427,7.979957,0.0336,0.0779,0.0227,55.27043,164.729408,0.0178,6.477644,2.3317,10.240179,314.880288,0.0554,1.529463,2.713986,1039.9,0.240954279,0.024118077,-0.008652987,0.001080295,14.2328264,0.061852538,0.053802785,-0.000333611,55.09719567,264.3328025,0.015323299,2.040380444,5.926523904,84.16662083,1218.698858,0.141985184,0.284069005,5.446657687,0,4,4,4,4,0,4,4,0,0,0,4,0,0,0,0,4,0,0.043939138,0.090730021,0.221564393,0.038088779,0.4274049,0.014593127,0.02855201,0.000951867,16.16013806,8.371095988,0.003598198,3.556959102,0.067188396,2.548608059,15.1239089,0.025709662,1.27706661,1.11322126,0.708384,0.471504,0.251328,0.086688,0.8266608,0.8266608,0.057303607,0.018560965,0.612502865,0.033683694,0.025560594,0.00089003,0.139872,0.031584,0.1848,0.051072,0.5244192,0.5244192,0.01850279,0.005426912,0.129038497,0.001657175,0.007296508,0.000221534,2.481739865,0.956853197,1.003928994,0.528086288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00826071,0.005244094,0.002318332,0.000315255,3.736626173,2.745611857,1.29350507,0.760650063,0.006223086,0,0.000827996,0,0.031381864,0,0.010601981,4,-20.7123,1,-1.184,4,-16.25590716,1,-4.535893385,4,0.00136516,0.020945694,0.000350606,0.005864403,0,0
TN303,21,8882,4279,2013-11-26T18:44:00,7,-14.76983333,-114.9998333,3264,2450,473.9,1.015288757,0.2735553,0.019715205,0.01996974,85.03938882,0.309762525,0.262743609,-0.00844986,134.1125535,1232.176707,0.076229179,3.954959319,23.99570103,237.5489374,4861.524741,0.437298918,1.549157326,23.72016504,0,0,4,4,4,0,0,4,0,0,0,4,0,0,0,0,4,0,0.0849,0.143734,0.0868,0.0328,6.672268,0.028,0.0613,0.0174,42.598352,139.903895,0.015,4.792829,2.01436,8.247019,264.865329,0.0469,1.175217,2.168703,1062.8,0.257855169,0.093006691,0.050102284,0.014080572,22.27491451,0.065019124,0.068449534,0.000215603,264.1230039,266.9290353,0.022974812,2.500663772,5.987533939,75.97473968,1254.327702,0.19443536,1.191214272,6.309256928,0,4,4,4,4,0,0,4,0,0,0,4,0,0,0,0,4,0,0.042992388,0.088775074,0.216790377,0.037268085,0.418195668,0.014278691,0.027936804,0.000931357,15.81193787,8.190725177,0.003520668,3.480317812,0.065740697,2.493693565,14.79803619,0.0251557,1.249549838,1.089234841,0.753504,0.46248,0.28224,0.0672,0.955764,0.955764,0.045037798,0.014305417,0.5166777,0.02833034,0.020600231,0.000716783,0.164688,0.024816,0.18816,0.049728,0.330264,0.330264,0.088698024,0.005309979,0.128141393,0.001621468,0.00651797,0.000216761,2.573823729,1.064712379,0.906469387,0.335276905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009552303,0.003301551,0.002268379,0.000308462,4.198382238,2.800275725,0.995990715,0.744260444,0.007281415,0,0.000911298,0,0.033350936,0,0.01063288,4,-22.6107,1,0.9245,4,-21.75228128,1,-0.0420928,4,0.001051165,0.02049438,0.000269964,0.005738044,0,0
TN303,21,8883,4279,2013-11-26T18:44:00,7,-14.76983333,-114.9998333,3264,2400,435.3,0.660182944,0.312905921,0.007462584,0.011603121,69.45039264,0.224288893,0.173100599,-0.008015898,183.7119465,820.3183725,0.042006206,9.735572665,14.941677,152.4254557,2948.735771,0.333620412,1.024838022,16.66962384,0,0,4,4,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0.0648,0.157185,0.0944,0.0357,5.472593,0.0208,0.0614,0.019,47.010404,98.265937,0.0141,5.345311,1.258067,5.360651,164.926926,0.0444,1.276712,2.178346,1151.8,0.220573925,0.108495377,-0.004811426,0.004319486,23.35922377,0.057687013,0.059415602,0.000731758,98.37521127,217.0712986,0.020566565,48.86630314,4.684052897,66.3403656,943.8946552,0.19345555,0.873418809,6.011557956,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,4,0,0.039670351,0.081915392,0.200038906,0.034388367,0.385881538,0.013175372,0.025778117,0.000859391,14.59014375,7.557824898,0.003248624,3.211392404,0.06066089,2.301004967,13.65458661,0.02321191,1.152996673,1.005069273,0.77832,0.426384,0.194208,0.072576,1.0578456,1.0578456,0.06169431,0.015787076,0.311083921,0.017662426,0.013187182,0.00046606,0.178224,0.024816,0.156576,0.046368,0.460368,0.460368,0.033036452,0.004899675,0.098687604,0.001496177,0.005733604,0.000200011,2.416339014,1.143300117,0.932625659,0.463606274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010569055,0.004600666,0.002093101,0.000284627,2.892630088,2.331755281,1.084309671,0.686751172,0.007876589,0,0.000321519,0,0.034506967,0,0.010002713,4,-18.5171,1,6.882,4,-13.15174119,1,15.91716269,4,0.001144376,0.018910772,0.000293903,0.005294663,0,0
