cruise_id,STNNBR,CASTNO,ISO_DATETIME_UTC_START_EVENT,GEOTRC_SAMPNO,depth_GEOTRC_CTD,BTLNBR,Lab,Al_TP_CONC_BOTTLE,Ba_TP_CONC_BOTTLE,Cd_TP_CONC_BOTTLE,Ce_TP_CONC_BOTTLE,Co_TP_CONC_BOTTLE,Cr_TP_CONC_BOTTLE,Cu_TP_CONC_BOTTLE,Fe_TP_CONC_BOTTLE,La_TP_CONC_BOTTLE,Mn_TP_CONC_BOTTLE,Nd_TP_CONC_BOTTLE,Ni_TP_CONC_BOTTLE,P_TP_CONC_BOTTLE,Pb_TP_CONC_BOTTLE,Sc_TP_CONC_BOTTLE,Th_TP_CONC_BOTTLE,Ti_TP_CONC_BOTTLE,V_TP_CONC_BOTTLE,Y_TP_CONC_BOTTLE,Zn_TP_CONC_BOTTLE,Al_TP_err,Ba_TP_err,Cd_TP_err,Ce_TP_err,Co_TP_err,Cr_TP_err,Cu_TP_err,Fe_TP_err,La_TP_err,Mn_TP_err,Nd_TP_err,Ni_TP_err,P_TP_err,Pb_TP_err,Sc_TP_err,Th_TP_err,Ti_TP_err,V_TP_err,Y_TP_err,Zn_TP_err,Al_TP_qc,Ba_TP_qc,Cd_TP_qc,Ce_TP_qc,Co_TP_qc,Cr_TP_qc,Cu_TP_qc,Fe_TP_qc,La_TP_qc,Mn_TP_qc,Nd_TP_qc,Ni_TP_qc,P_TP_qc,Pb_TP_qc,Sc_TP_qc,Th_TP_qc,Ti_TP_qc,V_TP_qc,Y_TP_qc,Zn_TP_qc,Al_TPL_CONC_BOTTLE,Ba_TPL_CONC_BOTTLE,Cd_TPL_CONC_BOTTLE,Co_TPL_CONC_BOTTLE,Cu_TPL_CONC_BOTTLE,Fe_TPL_CONC_BOTTLE,La_TPL_CONC_BOTTLE,Mn_TPL_CONC_BOTTLE,Ni_TPL_CONC_BOTTLE,P_TPL_CONC_BOTTLE,Pb_TPL_CONC_BOTTLE,Th_TPL_CONC_BOTTLE,Ti_TPL_CONC_BOTTLE,V_TPL_CONC_BOTTLE,Y_TPL_CONC_BOTTLE,Zn_TPL_CONC_BOTTLE,Al_TPL_err,Ba_TPL_err,Cd_TPL_err,Co_TPL_err,Cu_TPL_err,Fe_TPL_err,La_TPL_err,Mn_TPL_err,Ni_TPL_err,P_TPL_err,Pb_TPL_err,Th_TPL_err,Ti_TPL_err,V_TPL_err,Y_TPL_err,Zn_TPL_err,Al_TPL_qc,Ba_TPL_qc,Cd_TPL_qc,Co_TPL_qc,Cu_TPL_qc,Fe_TPL_qc,La_TPL_qc,Mn_TPL_qc,Ni_TPL_qc,P_TPL_qc,Pb_TPL_qc,Th_TPL_qc,Ti_TPL_qc,V_TPL_qc,Y_TPL_qc,Zn_TPL_qc,BTLNBR_FLAG_W,BTL_ISO_DATETIME_UTC,BTL_LAT,BTL_LON
TN303,5,1,2013-11-03T05:25:00.00Z,2408,2000,GF-20,2,50971.3589,657.8623,1.0501,5.1052,3.0576,84.5252,101.4427,12534.6578,3.4635,156.3702,2.9282,64.8393,4207.9399,2.586751,6.0202,0.657327,1140.2085,62.601,6.2637,101.7341,1717.0707,84.7477,0.145,0.5892,0.1304,3.432,4.7367,420.9078,0.4389,10.9108,0.4067,2.6223,229.9405,0.3687,0.3091,0.0921,43.5594,2.588,0.3902,5.4717,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2013-11-03T06:21:00.00Z,-12.0449,-78.1669
TN303,5,1,2013-11-03T05:25:00.00Z,2406,2050,GF-14,2,50625.2128,612.1791,1.1152,5.2426,2.9783,82.9165,98.9202,10494.4238,3.3998,158.1996,3.0202,63.3436,3819.9519,3.032065,5.8588,0.556081,967.1381,47.5805,7.4855,107.7016,2123.643,26.0096,0.11,0.2104,0.2429,4.0003,6.3774,662.3895,0.1482,10.5178,0.131,3.7777,228.6409,0.1362,0.3838,0.0218,46.35,2.3207,0.7499,10.9883,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2013-11-03T06:18:00.00Z,-12.0448,-78.1669
TN303,6,1,2013-11-04T17:30:00.00Z,3100,20,GF-50,1,1721.1797,29.8762,52.2468,nd,12.6741,nd,41.1696,188.8954,0.8807,94.6963,nd,26.1801,48020.9205,0.913167,nd,nd,28.0866,5.9577,0.5462,73.1256,452.2937,3.5735,2.3217,nd,1.2388,nd,16.7571,51.894,0.1063,6.0888,nd,8.0484,2897.6009,0.0606,nd,nd,6.7745,2.3367,0.1041,15.0031,2,2,2,9,2,9,2,2,2,2,9,2,2,2,9,6,2,2,2,2,nd,6.1033,40.1534,8.0795,nd,58.0643,0.1855,82.019,29.3681,30673.0434,0.5242,nd,nd,5.5387,0.1306,46.2339,nd,0.7238,1.9542,0.9538,nd,21.9477,0.0205,6.161,7.5326,1351.1663,0.1089,nd,nd,1.9762,0.0333,15.7494,6,2,2,2,6,2,2,2,2,2,2,6,6,2,2,2,2,2013-11-04T19:01:00.00Z,-12,-81.5003
TN303,6,1,2013-11-04T17:30:00.00Z,3098,50,GF-48,1,1189.657,41.6514,19.6153,nd,5.5922,nd,22.3667,189.4671,0.62,116.699,nd,22.7814,20876.8417,0.452804,nd,0.005463,15.3334,4.9486,0.3468,26.2417,189.6279,1.9753,0.7454,nd,0.4671,nd,7.1032,23.107,0.0483,5.0833,nd,3.4716,1331.2626,0.0272,nd,0.0017,3.8467,1.0682,0.0454,5.5415,2,2,2,9,2,9,2,2,2,2,9,2,2,2,9,2,2,2,2,2,nd,22.3053,18.4783,3.5434,nd,50.1031,0.1668,96.1816,15.2862,15745.3301,0.3882,nd,nd,4.4484,0.09,15.4484,nd,0.8127,0.691,0.4371,nd,11.535,0.0115,4.3666,4.225,705.8614,0.0589,nd,nd,0.9781,0.0191,8.1297,6,2,2,2,6,2,2,2,2,2,2,6,6,2,2,2,2,2013-11-04T18:56:00.00Z,-12,-81.5003
TN303,6,1,2013-11-04T17:30:00.00Z,3095,80,GF-17,1,1493.2242,164.186,19.1084,nd,5.1673,nd,42.8101,203.2787,0.7037,277.5563,nd,41.5629,18552.4741,0.614744,nd,0.004582,13.8571,4.1402,0.4169,32.969,250.6025,5.3087,0.9841,nd,0.5395,nd,7.4663,24.3674,0.0477,11.3367,nd,4.4552,855.8663,0.037,nd,0.002,4.3415,0.9504,0.0455,5.8623,2,2,2,9,2,9,2,2,2,2,9,2,2,2,9,2,2,2,2,2,nd,37.4045,18.2622,4.6062,nd,96.4141,0.1583,249.9962,43.2334,13159.2712,0.6039,nd,nd,3.9599,0.1043,29.8061,nd,1.249,0.5965,0.5467,nd,12.6895,0.0132,9.7081,5.0191,599.0826,0.066,nd,nd,1.1202,0.0217,8.3856,6,2,2,2,6,2,2,2,2,2,2,6,6,2,2,2,2,2013-11-04T18:53:00.00Z,-12,-81.5003
TN303,6,1,2013-11-04T17:30:00.00Z,3094,95,GF-44,1,1294.8963,508.6918,39.3223,nd,5.7198,nd,56.2085,727.8886,0.6065,31.4758,nd,36.5737,37785.564,28.404311,nd,0.005003,40.9535,8.6254,0.7669,103.4882,199.7777,16.1223,1.4385,nd,0.4347,nd,7.5185,40.2066,0.0468,3.4845,nd,3.8772,1464.0037,0.9196,nd,0.0019,3.0428,0.9897,0.0484,9.4278,2,2,2,9,2,9,2,2,2,2,9,2,2,2,9,2,2,2,2,2,nd,90.4761,32.2317,3.0213,21.9402,285.291,0.2181,23.3661,27.9695,20290.4786,0.306,nd,nd,5.0445,0.2105,84.8184,nd,2.9245,1.1193,0.4073,8.739,17.6881,0.0134,1.1953,4.4891,1453.1321,0.0569,nd,nd,1.0639,0.0196,9.4875,6,2,2,2,2,2,2,2,2,2,2,6,6,2,2,2,2,2013-11-04T18:48:00.00Z,-12,-81.5003
TN303,6,1,2013-11-04T17:30:00.00Z,3092,125,GF-42,1,2442.2377,566.5719,12.5004,nd,5.5516,nd,110.9105,2226.73,1.7305,23.9476,nd,98.6308,20830.8786,1.222596,nd,0.037209,35.1219,52.5969,2.3866,63.2364,224.9779,19.0617,0.5083,nd,0.5478,nd,8.8377,81.1715,0.0759,2.3766,nd,5.8389,1012.4561,0.054,nd,0.0035,4.4932,2.7587,0.1006,6.4937,2,2,2,9,2,9,2,2,2,2,9,2,2,2,9,2,2,2,2,2,nd,116.0369,6.5698,1.92,55.247,1262.803,1.0069,10.9117,93.8203,12891.3077,0.8694,nd,nd,36.9624,1.6671,45.0011,nd,3.7135,0.3606,0.3766,10.0791,53.0817,0.0412,0.933,5.1535,744.078,0.0727,nd,nd,2.2745,0.0566,9.3328,6,2,2,2,2,2,2,2,2,2,2,6,6,2,2,2,2,2013-11-04T18:45:00.00Z,-12,-81.5003
TN303,6,1,2013-11-04T17:30:00.00Z,3090,150,GF-40,1,2123.4972,309.9065,4.0407,nd,1.5912,nd,92.7861,1568.3694,0.8974,10.7513,nd,74.4041,11389.2162,0.608942,nd,0.020242,40.5126,31.9017,1.9415,37.7471,170.6734,11.483,0.2407,nd,0.3368,nd,6.4802,60.0765,0.0463,1.6805,nd,5.4502,677.1243,0.0292,nd,0.0023,3.7619,1.4489,0.0808,4.4343,2,2,2,9,2,9,2,2,2,2,9,2,2,2,9,2,2,2,2,2,nd,98.1791,7.0491,1.9678,37.9956,1444.5261,1.0257,12.5981,74.3088,11695.93,0.8886,nd,nd,43.1616,1.5094,31.7422,nd,3.1997,0.3647,0.3841,7.1601,51.294,0.0364,0.9161,4.6514,435.5697,0.0543,nd,nd,1.9543,0.0513,7.368,6,2,2,2,2,2,2,2,2,2,2,6,6,2,2,2,2,2013-11-04T18:42:00.00Z,-12,-81.5003
TN303,6,1,2013-11-04T17:30:00.00Z,3088,180,GF-38,1,2058.8728,313.2864,7.3622,nd,2.3645,nd,102.162,2238.9239,1.4139,15.1367,nd,92.9693,16634.7684,0.952183,nd,0.021829,40.8805,45.3167,2.2809,50.7546,182.3179,11.696,0.3385,nd,0.3568,nd,7.6471,90.3439,0.0655,1.716,nd,5.9978,893.4607,0.0396,nd,0.0016,2.9287,2.1858,0.0906,4.7946,2,2,2,9,2,9,2,2,2,2,9,2,2,2,9,2,2,2,2,2,nd,71.4606,1.6379,nd,nd,639.7961,0.218,12.7964,24.9119,3074.3222,0.2654,nd,nd,6.2838,0.4791,23.5052,nd,2.2886,0.1453,nd,nd,23.8687,0.0172,0.6217,4.5853,201.8763,0.0485,nd,nd,1.0351,0.0352,6.4367,6,2,2,6,6,2,2,2,2,2,2,6,6,2,2,2,2,2013-11-04T18:40:00.00Z,-12,-81.5003
TN303,6,1,2013-11-04T17:30:00.00Z,3086,300,GF-32,1,1524.4566,276.7825,1.522,nd,0.7059,nd,31.4968,349.7845,0.2556,16.5546,nd,25.1805,4381.2319,0.206136,nd,0.008055,13.0911,6.5981,0.7499,22.0878,123.368,9.1355,0.1362,nd,0.1856,nd,3.5119,17.402,0.0236,1.2897,nd,1.7738,331.1054,0.0162,nd,0.0019,2.1432,0.518,0.0342,2.6367,2,2,2,9,2,9,2,2,2,2,9,2,2,2,9,2,2,2,2,2,nd,45.6372,1.5626,0.6209,nd,167.9985,0.1226,15.0279,16.8273,3131.4143,0.2157,nd,nd,5.4692,0.3044,17.8293,nd,1.4523,0.0863,0.1659,nd,8.1965,0.0061,1.0221,1.8752,158.3214,0.0292,nd,nd,0.5783,0.0182,4.0347,6,2,2,2,6,2,2,2,2,2,2,6,6,2,2,2,2,2013-11-04T18:36:00.00Z,-12,-81.5003
TN303,6,1,2013-11-04T17:30:00.00Z,3084,400,GF-22,1,3574.3582,334.7244,2.4361,nd,1.0969,nd,68.7967,1345.7494,0.7261,7.7953,nd,41.5621,7970.7632,0.467866,nd,0.02128,31.2722,18.9128,1.3564,50.2694,186.335,12.0522,0.225,nd,0.2574,nd,4.5775,63.4669,0.0418,1.1377,nd,2.431,577.7895,0.0228,nd,0.0025,2.1738,1.1629,0.0623,4.0328,2,2,2,9,2,9,2,2,2,2,9,2,2,2,9,2,2,2,2,2,nd,67.2676,2.6549,0.7289,29.8471,846.2535,0.4832,5.1995,26.9762,5021.7318,0.3589,nd,nd,14.3755,0.7451,33.9155,nd,2.177,0.1195,0.1822,4.8418,34.9613,0.0188,0.3812,2.4603,251.2177,0.0333,nd,nd,0.8806,0.0331,5.1166,6,2,2,2,2,2,2,2,2,2,2,6,6,2,2,2,2,2013-11-04T18:32:00.00Z,-12,-81.5003
TN303,6,1,2013-11-04T17:30:00.00Z,2792,600,GF-20,1,2011.2225,208.6932,0.8781,nd,0.4522,nd,22.029,739.7824,0.2207,9.9583,nd,23.5595,2749.2768,0.195271,nd,0.014806,28.6513,6.2371,0.4982,21.0927,123.1768,6.536,0.1222,nd,0.1897,nd,3.4309,30.1515,0.0213,1.0185,nd,1.7537,278.6905,0.0154,nd,0.001,1.7008,0.7315,0.0269,2.6688,2,2,2,9,2,9,2,2,2,2,9,2,2,2,9,2,2,2,2,2,nd,51.6406,5.0362,1.474,15.1176,586.8512,0.4458,6.5409,22.8436,4983.3999,0.4317,nd,nd,15.239,0.4485,16.585,nd,1.6776,0.2159,0.1624,4.0791,22.974,0.0147,0.4574,1.9796,350.9573,0.0339,nd,nd,0.7093,0.022,3.8861,6,2,2,2,2,2,2,2,2,2,2,6,6,2,2,2,2,2013-11-04T18:26:00.00Z,-12,-81.5003
TN303,6,1,2013-11-04T17:30:00.00Z,2790,800,GF-14,1,2759.0872,281.4332,0.922,nd,0.852,nd,25.5599,799.4706,0.2705,49.6297,nd,21.6497,2092.4353,0.488108,nd,0.018833,32.5201,7.2479,0.7058,32.0274,182.0842,8.931,0.1208,nd,0.1966,nd,3.4369,32.8056,0.0216,2.2608,nd,2.0087,281.0876,0.0194,nd,0.0017,1.6579,0.5103,0.0305,2.9832,2,2,2,9,2,9,2,2,2,2,9,2,2,2,9,2,2,2,2,2,nd,57.7944,0.8423,0.5278,nd,392.306,0.1746,45.6313,15.2466,1254.9881,0.2996,nd,nd,4.9721,0.5102,24.379,nd,2.0218,0.0894,0.1822,nd,15.5839,0.0092,1.9447,1.8321,108.9573,0.0295,nd,nd,0.5217,0.0204,3.9478,6,2,2,2,6,2,2,2,2,2,2,6,6,2,2,2,2,2013-11-04T18:21:00.00Z,-12,-81.5003
TN303,6,1,2013-11-04T17:30:00.00Z,2499,1000,GF-12,1,1970.9791,267.6153,0.7696,nd,0.7205,nd,29.4528,787.5296,0.2485,54.0817,nd,21.709,2290.4456,0.297121,nd,0.012946,43.0662,7.0305,0.6745,28.2899,112.8913,8.5776,0.1177,nd,0.2065,nd,3.3821,28.6238,0.0207,2.2364,nd,1.7216,265.1887,0.0151,nd,0.0012,3.1167,0.8,0.0362,2.703,2,2,2,9,2,9,2,2,2,2,9,2,2,2,9,2,2,2,2,2,nd,137.37,0.6492,0.4914,9.82,345.2586,0.1674,46.9697,12.4506,1305.8658,0.2325,nd,nd,4.0392,0.4782,22.0922,nd,4.5305,0.0386,0.1815,4.0239,13.2846,0.0098,2.4534,1.8293,107.5699,0.0277,nd,nd,0.5389,0.0173,4.0117,6,2,2,2,2,2,2,2,2,2,2,6,6,2,2,2,2,2013-11-04T18:13:00.00Z,-12,-81.5003
TN303,7,5,2013-11-06T01:29:00.00Z,3143,20,GF-36,1,1016.8475,22.2631,32.3971,nd,8.2841,nd,26.4527,358.9609,0.5845,47.3329,nd,34.851,30504.1316,0.911767,nd,0.011421,19.0389,48.7655,0.5622,45.3742,nd,2.473,1.14,nd,0.9484,nd,11.567,38.8583,0.0769,4.0459,nd,6.2108,2104.0979,0.0544,nd,0.0028,6.0233,2.8525,0.0802,9.9474,2,2,2,9,2,9,2,2,2,2,9,2,2,2,9,2,2,2,2,2,nd,10.9956,36.165,8.5382,nd,67.2753,0.1227,49.4237,40.432,25030.482,0.7041,nd,nd,57.6135,0.1425,76.3309,nd,0.8108,1.3042,0.6695,nd,19.4175,0.0166,2.9515,6.3791,1566.6918,0.0967,nd,nd,3.4157,0.0289,14.8634,6,2,2,2,6,2,2,2,2,2,2,6,6,2,2,2,2,2013-11-06T02:55:00.00Z,-11.9999,-84
TN303,7,5,2013-11-06T01:29:00.00Z,3141,40,GF-30,1,433.2277,31.8817,37.6544,nd,10.2249,nd,24.0698,153.571,0.613,53.3121,nd,33.1313,32850.5135,0.565592,nd,nd,14.3817,52.656,0.691,25.8,nd,2.0418,1.4242,nd,0.616,nd,8.5624,26.5852,0.0574,4.0235,nd,5.43,1376.0098,0.0339,nd,nd,6.1531,2.6234,0.0598,7.1323,2,2,2,9,2,9,2,2,2,2,9,2,2,2,9,6,2,2,2,2,nd,15.6343,43.3957,9.5219,nd,39.8518,0.1117,63.3154,40.3815,28911.5799,0.9045,nd,nd,56.8631,0.1315,29.3836,nd,0.7084,1.717,0.744,nd,14.4139,0.0173,2.8835,4.7815,1315.6395,0.0805,nd,nd,2.3786,0.0232,10.866,6,2,2,2,6,2,2,2,2,2,2,6,6,2,2,2,2,2013-11-06T02:53:00.00Z,-11.9999,-84
TN303,7,5,2013-11-06T01:29:00.00Z,3139,60,GF-28,1,639.4816,40.2603,51.0452,nd,13.8716,nd,32.4779,356.541,0.7202,77.4981,nd,56.9009,46207.654,0.833243,nd,0.005679,24.3618,79.4678,0.8064,43.2171,256.7724,2.4188,1.6814,nd,0.9028,nd,10.0767,32.9074,0.0635,4.0067,nd,6.1375,3138.6047,0.0465,nd,0.0027,7.5491,4.8845,0.0741,8.5285,2,2,2,9,2,9,2,2,2,2,9,2,2,2,9,2,2,2,2,2,nd,15.8288,44.0817,7.3687,nd,63.4039,0.1024,54.3433,35.144,27218.9086,0.8045,nd,nd,61.7022,0.1154,32.0624,nd,0.7527,1.5249,0.9796,nd,16.9452,0.0158,3.4879,5.8833,1762.7552,0.0889,nd,nd,3.397,0.0308,13.4567,6,2,2,2,6,2,2,2,2,2,2,6,6,2,2,2,2,2013-11-06T02:50:00.00Z,-11.9999,-84
TN303,7,5,2013-11-06T01:29:00.00Z,3137,80,GF-26,1,272.3009,99.5813,17.0151,nd,4.4055,nd,24.6559,181.9665,0.5262,164.8884,nd,27.1455,13492.9178,0.494087,nd,0.003494,16.202,4.2938,0.3403,28.1604,128.8931,3.3136,0.6498,nd,0.3241,nd,5.296,17.2084,0.0391,6.4637,nd,2.5937,928.2015,0.0271,nd,0.0012,2.5361,0.7404,0.0337,4.2977,2,2,2,9,2,9,2,2,2,2,9,2,2,2,9,2,2,2,2,2,nd,34.438,17.3496,2.476,nd,56.1886,0.1375,145.8679,13.559,7442.2055,0.433,nd,nd,2.5806,0.0732,21.3974,nd,1.2415,0.556,0.2637,nd,8.7598,0.0101,5.8934,2.7448,368.0243,0.0453,nd,nd,0.7524,0.0149,6.0309,6,2,2,2,6,2,2,2,2,2,2,6,6,2,2,2,2,2013-11-06T02:48:00.00Z,-11.9999,-84
TN303,7,5,2013-11-06T01:29:00.00Z,3135,110,GF-24,1,1910.2094,679.0175,16.213,nd,5.0236,nd,101.5671,2814.3127,1.5272,27.8146,nd,74.327,22404.6157,0.820202,nd,0.033033,38.604,35.5311,1.7044,67.6869,210.1026,23.3104,0.649,nd,0.6469,nd,8.568,101.9893,0.0698,2.3554,nd,5.0131,1530.6739,0.0453,nd,0.0066,6.9436,1.7602,0.0942,6.8155,2,2,2,9,2,9,2,2,2,2,9,2,2,2,9,2,2,2,2,2,nd,140.9577,17.3835,4.8857,45.1209,2020.4638,0.8597,27.4509,57.138,18038.2143,0.8127,nd,nd,35.345,0.6462,48.3328,nd,4.4028,0.6616,0.4191,9.9303,71.0361,0.0297,1.2344,4.4839,797.926,0.0681,nd,nd,1.7821,0.0403,8.9043,6,2,2,2,2,2,2,2,2,2,2,6,6,2,2,2,2,2013-11-06T02:44:00.00Z,-11.9999,-84
TN303,7,5,2013-11-06T01:29:00.00Z,3133,125,GF-18,1,2529.0426,508.5919,10.7247,nd,3.6029,nd,104.857,2842.5511,1.6212,18.9069,nd,87.2817,18375.4199,1.002717,nd,0.046491,52.0217,54.0813,2.1908,62.121,184.2092,16.0645,0.4256,nd,0.3462,nd,7.0338,99.4585,0.0626,1.9359,nd,5.0651,882.0836,0.0387,nd,0.0023,2.9605,3.3778,0.0825,5.0641,2,2,2,9,2,9,2,2,2,2,9,2,2,2,9,2,2,2,2,2,nd,10.9164,1.1617,0.306,nd,183.2211,0.0938,0.8676,5.9059,1175.1426,nd,nd,nd,4.4939,0.086,nd,nd,0.4346,0.054,0.0497,nd,8.8894,0.0065,0.3558,0.9833,173.0971,nd,nd,nd,0.2507,0.0141,nd,6,2,2,2,6,2,2,2,2,2,6,6,6,2,2,6,2,2013-11-06T02:42:00.00Z,-11.9999,-84
TN303,7,5,2013-11-06T01:29:00.00Z,3131,150,GF-16,1,3419.0375,359.9308,6.6293,nd,2.5064,nd,101.0198,2708.6469,1.4293,14.6732,nd,87.338,15038.0362,1.489749,nd,0.052417,59.4512,62.0911,2.3379,60.7428,256.1536,11.1518,0.3753,nd,0.3738,nd,7.6898,101.1046,0.066,1.9069,nd,5.1043,701.8823,0.0544,nd,0.0023,4.8829,2.5262,0.0849,5.3101,2,2,2,9,2,9,2,2,2,2,9,2,2,2,9,2,2,2,2,2,nd,107.1178,7.7437,2.1826,39.2059,1800.105,1.1634,10.5771,74.2656,12129.5976,1.4087,nd,nd,64.2505,1.661,44.4648,nd,3.541,0.3574,0.3026,7.7649,62.4127,0.0447,0.7797,6.1238,623.4736,0.0699,nd,nd,2.8682,0.0571,7.3641,6,2,2,2,2,2,2,2,2,2,2,6,6,2,2,2,2,2013-11-06T02:40:00.00Z,-11.9999,-84
TN303,7,5,2013-11-06T01:29:00.00Z,3129,180,GF-10,1,2889.5507,353.9675,5.5789,nd,2.036,nd,102.568,2622.393,1.2009,12.796,nd,87.7767,11941.8403,1.031711,nd,0.051035,56.3415,58.7837,2.1734,53.3659,207.0376,11.5655,0.2381,nd,0.254,nd,5.4498,91.1214,0.0475,1.4333,nd,3.6745,617.4946,0.0397,nd,0.0027,6.4094,2.3963,0.0801,4.7196,2,2,2,9,2,9,2,2,2,2,9,2,2,2,9,2,2,2,2,2,nd,82.1905,6.5929,1.7388,38.2177,2155.225,0.8655,12.8254,66.1066,10064.8092,0.9681,nd,nd,51.5216,1.4309,54.5132,nd,2.7337,0.3308,0.3065,5.4595,76.828,0.0355,0.8069,3.6144,811.0933,0.0509,nd,nd,2.21,0.0535,5.4013,6,2,2,2,2,2,2,2,2,2,2,6,6,2,2,2,2,2013-11-06T02:37:00.00Z,-11.9999,-84
TN303,7,5,2013-11-06T01:29:00.00Z,3127,250,GF-08,1,1258.5309,187.5363,2.8284,nd,0.9603,nd,52.6845,1077.8526,0.6239,7.2142,nd,37.1795,8416.581,0.516082,nd,0.020227,30.3247,20.9743,1.1908,38.3323,114.2159,6.7526,0.1639,nd,0.1851,nd,3.4926,39.5396,0.031,1.0825,nd,2.3423,422.4614,0.0215,nd,0.002,2.2438,0.888,0.0463,3.0886,2,2,2,9,2,9,2,2,2,2,9,2,2,2,9,2,2,2,2,2,nd,61.0474,3.5894,0.9172,30.4258,1054.5612,0.691,6.8669,37.7791,6366.2731,0.641,nd,nd,31.9874,1.0883,34.8819,nd,2.0031,0.1595,0.1876,4.8983,40.1598,0.0248,0.553,2.9822,354.2371,0.0383,nd,nd,1.723,0.0395,5.0992,6,2,2,2,2,2,2,2,2,2,2,6,6,2,2,2,2,2013-11-06T02:34:00.00Z,-11.9999,-84
TN303,7,5,2013-11-06T01:29:00.00Z,3125,300,GF-06,1,2525.6038,372.9202,4.1163,nd,1.5093,nd,78.4983,2274.2702,1.2276,10.2896,nd,55.4728,16320.9698,0.765049,nd,0.035648,52.0447,36.3456,1.9372,50.3809,230.5502,11.6584,0.3459,nd,0.3371,nd,5.9139,82.3849,0.0511,1.5336,nd,3.2408,761.3675,0.031,nd,0.0042,6.4852,1.7452,0.0711,4.3092,2,2,2,9,2,9,2,2,2,2,9,2,2,2,9,2,2,2,2,2,nd,71.5143,3.8708,0.976,28.8349,1317.3111,0.749,5.4049,37.3944,9886.6349,0.6264,nd,nd,27.914,1.2024,29.3439,nd,2.2287,0.1604,0.2604,6.7254,45.6476,0.032,0.498,3.2116,385.6448,0.0476,nd,nd,1.2643,0.0468,6.8494,6,2,2,2,2,2,2,2,2,2,2,6,6,2,2,2,2,2013-11-06T02:31:00.00Z,-11.9999,-84
TN303,7,5,2013-11-06T01:29:00.00Z,3123,350,GF-04,1,1873.616,495.3957,2.2964,nd,0.9039,nd,64.7697,1210.0266,0.9344,7.6722,nd,39.6612,8351.8672,0.50672,nd,0.065892,43.1471,21.4277,1.4434,29.2485,154.3396,15.2034,0.2001,nd,0.2704,nd,5.0988,43.6995,0.04,1.2785,nd,2.8129,463.8104,0.0243,nd,0.0046,2.9895,0.9528,0.0588,3.5327,2,2,2,9,2,9,2,2,2,2,9,2,2,2,9,2,2,2,2,2,nd,160.1992,2.541,0.8112,39.66,841.5997,0.457,5.4433,31.6858,7723.2819,0.415,nd,nd,19.8376,0.8881,17.0469,nd,5.1957,0.1026,0.259,6.1227,31.2192,0.018,0.4033,3.1162,429.5962,0.0395,nd,nd,1.0311,0.0333,5.6279,6,2,2,2,2,2,2,2,2,2,2,6,6,2,2,2,2,2013-11-06T02:27:00.00Z,-11.9999,-83.9999
TN303,7,5,2013-11-06T01:29:00.00Z,3121,400,GF-02,1,1178.766,681.5403,2.0662,nd,1.0206,nd,38.2975,733.7448,0.5656,8.7381,nd,27.8424,6280.4158,0.405524,nd,0.015719,36.2775,19.1792,1.151,44.5896,118.7437,22.7669,0.1716,nd,0.2138,nd,3.7896,28.9382,0.0297,1.0586,nd,1.9177,364.7292,0.0258,nd,0.0013,2.495,0.8292,0.0514,3.9616,2,2,2,9,2,9,2,2,2,2,9,2,2,2,9,2,2,2,2,2,nd,61.507,2.0486,0.6703,15.4094,391.9383,0.2647,6.093,18.478,3524.2551,0.8883,nd,nd,16.6158,0.5403,37.9563,nd,1.8997,0.1098,0.2125,4.4323,17.3018,0.0161,0.4278,2.1616,296.2911,0.0427,nd,nd,0.8198,0.0219,5.3889,6,2,2,2,2,2,2,2,2,2,2,6,6,2,2,2,2,2013-11-06T02:24:00.00Z,-11.9999,-84
TN303,7,11,2013-11-06T21:42:00.00Z,3254,400,GF-36,1,1999.6968,500.031,2.5444,nd,1.124,nd,61.3394,1368.0241,0.6403,10.4682,nd,35.8333,7967.1326,1.843343,nd,0.036598,93.6267,25.4539,1.2669,51.7352,144.5775,17.419,0.2009,nd,0.2063,nd,4.5248,52.0041,0.0353,1.1991,nd,2.3186,554.9461,0.0641,nd,0.0028,8.4835,1.0888,0.0509,5.7393,2,2,2,9,2,9,2,2,2,2,9,2,2,2,9,2,2,2,2,2,nd,65.0939,2.5191,0.9422,28.1772,764.0351,0.3521,6.86,25.1366,4524.3459,0.7108,nd,nd,21.3701,0.5723,40.2722,nd,2.0517,0.1172,0.2294,4.6066,29.3587,0.0156,0.4169,2.296,206.0008,0.0447,nd,nd,1.1698,0.0257,4.7409,6,2,2,2,2,2,2,2,2,2,2,6,6,2,2,2,2,2013-11-06T23:38:00.00Z,-11.9999,-84.0006
